date,open,high,low,close,volume,average,barCount
2023-03-17 03:40:00-04:00,133.076,133.0765,132.8915,132.924,-1.0,-1.0,-1
2023-03-17 03:45:00-04:00,132.924,132.9245,132.745,132.813,-1.0,-1.0,-1
2023-03-17 03:50:00-04:00,132.813,132.916,132.7845,132.9065,-1.0,-1.0,-1
2023-03-17 03:55:00-04:00,132.9065,133.0375,132.9065,133.018,-1.0,-1.0,-1
2023-03-17 04:00:00-04:00,133.018,133.189,132.984,133.1315,-1.0,-1.0,-1
2023-03-17 04:05:00-04:00,133.1315,133.179,133.0875,133.096,-1.0,-1.0,-1
2023-03-17 04:10:00-04:00,133.096,133.3395,133.07,133.2865,-1.0,-1.0,-1
2023-03-17 04:15:00-04:00,133.2865,133.354,133.2535,133.2695,-1.0,-1.0,-1
2023-03-17 04:20:00-04:00,133.2695,133.345,133.2185,133.245,-1.0,-1.0,-1
2023-03-17 04:25:00-04:00,133.245,133.288,133.183,133.1995,-1.0,-1.0,-1
2023-03-17 04:30:00-04:00,133.1995,133.236,133.1645,133.166,-1.0,-1.0,-1
2023-03-17 04:35:00-04:00,133.166,133.2895,133.138,133.2565,-1.0,-1.0,-1
2023-03-17 04:40:00-04:00,133.2565,133.262,133.1445,133.1505,-1.0,-1.0,-1
2023-03-17 04:45:00-04:00,133.1505,133.1925,133.1195,133.121,-1.0,-1.0,-1
2023-03-17 04:50:00-04:00,133.121,133.209,133.119,133.207,-1.0,-1.0,-1
2023-03-17 04:55:00-04:00,133.207,133.2595,133.196,133.2405,-1.0,-1.0,-1
2023-03-17 05:00:00-04:00,133.2405,133.282,133.146,133.1735,-1.0,-1.0,-1
2023-03-17 05:05:00-04:00,133.1735,133.2055,133.0,133.0165,-1.0,-1.0,-1
2023-03-17 05:10:00-04:00,133.0165,133.0475,132.954,133.0435,-1.0,-1.0,-1
2023-03-17 05:15:00-04:00,133.0435,133.098,133.009,133.0725,-1.0,-1.0,-1
2023-03-17 05:20:00-04:00,133.0725,133.0785,133.022,133.056,-1.0,-1.0,-1
2023-03-17 05:25:00-04:00,133.056,133.1075,132.9805,132.985,-1.0,-1.0,-1
2023-03-17 05:30:00-04:00,132.985,133.0375,132.96,133.001,-1.0,-1.0,-1
2023-03-17 05:35:00-04:00,133.001,133.0585,132.9535,133.042,-1.0,-1.0,-1
2023-03-17 05:40:00-04:00,133.042,133.0785,133.017,133.052,-1.0,-1.0,-1
2023-03-17 05:45:00-04:00,133.052,133.078,133.003,133.0255,-1.0,-1.0,-1
2023-03-17 05:50:00-04:00,133.0255,133.07,132.982,133.0095,-1.0,-1.0,-1
2023-03-17 05:55:00-04:00,133.0095,133.116,133.008,133.1155,-1.0,-1.0,-1
2023-03-17 06:00:00-04:00,133.1155,133.18,133.093,133.125,-1.0,-1.0,-1
2023-03-17 06:05:00-04:00,133.125,133.189,133.093,133.181,-1.0,-1.0,-1
2023-03-17 06:10:00-04:00,133.181,133.228,133.166,133.2245,-1.0,-1.0,-1
2023-03-17 06:15:00-04:00,133.2245,133.234,133.176,133.189,-1.0,-1.0,-1
2023-03-17 06:20:00-04:00,133.189,133.205,133.11,133.111,-1.0,-1.0,-1
2023-03-17 06:25:00-04:00,133.111,133.142,133.0755,133.112,-1.0,-1.0,-1
2023-03-17 06:30:00-04:00,133.112,133.1995,133.1075,133.172,-1.0,-1.0,-1
2023-03-17 06:35:00-04:00,133.172,133.2185,133.1625,133.186,-1.0,-1.0,-1
2023-03-17 06:40:00-04:00,133.186,133.234,133.186,133.214,-1.0,-1.0,-1
