date,open,high,low,close,volume,average,barCount
2025-07-14 20:55:00-04:00,0.654955,0.65498,0.654815,0.654895,-1.0,-1.0,-1
2025-07-14 21:00:00-04:00,0.654895,0.6549,0.65419,0.65422,-1.0,-1.0,-1
2025-07-14 21:05:00-04:00,0.65422,0.654505,0.65414,0.65447,-1.0,-1.0,-1
2025-07-14 21:10:00-04:00,0.65447,0.65459,0.654455,0.654495,-1.0,-1.0,-1
2025-07-14 21:15:00-04:00,0.654495,0.65473,0.654495,0.654575,-1.0,-1.0,-1
2025-07-14 21:20:00-04:00,0.654575,0.654635,0.65443,0.654525,-1.0,-1.0,-1
2025-07-14 21:25:00-04:00,0.654525,0.654525,0.65413,0.65418,-1.0,-1.0,-1
2025-07-14 21:30:00-04:00,0.65418,0.65441,0.65393,0.653965,-1.0,-1.0,-1
2025-07-14 21:35:00-04:00,0.653965,0.654415,0.653965,0.65439,-1.0,-1.0,-1
2025-07-14 21:40:00-04:00,0.65439,0.654835,0.65431,0.654835,-1.0,-1.0,-1
2025-07-14 21:45:00-04:00,0.654835,0.655185,0.65482,0.655015,-1.0,-1.0,-1
2025-07-14 21:50:00-04:00,0.655015,0.65551,0.65497,0.655465,-1.0,-1.0,-1
2025-07-14 21:55:00-04:00,0.655465,0.65548,0.65497,0.65505,-1.0,-1.0,-1
2025-07-14 22:00:00-04:00,0.65505,0.655155,0.654635,0.654635,-1.0,-1.0,-1
2025-07-14 22:05:00-04:00,0.654635,0.655005,0.65462,0.654905,-1.0,-1.0,-1
2025-07-14 22:10:00-04:00,0.654905,0.654965,0.65474,0.654845,-1.0,-1.0,-1
2025-07-14 22:15:00-04:00,0.654845,0.654875,0.654315,0.65456,-1.0,-1.0,-1
2025-07-14 22:20:00-04:00,0.65456,0.65489,0.65445,0.65477,-1.0,-1.0,-1
2025-07-14 22:25:00-04:00,0.65477,0.655035,0.65464,0.654965,-1.0,-1.0,-1
2025-07-14 22:30:00-04:00,0.654965,0.65509,0.654835,0.654955,-1.0,-1.0,-1
2025-07-14 22:35:00-04:00,0.654955,0.65497,0.654785,0.654825,-1.0,-1.0,-1
2025-07-14 22:40:00-04:00,0.654825,0.654895,0.65468,0.654685,-1.0,-1.0,-1
2025-07-14 22:45:00-04:00,0.654685,0.654685,0.654415,0.654535,-1.0,-1.0,-1
2025-07-14 22:50:00-04:00,0.654535,0.654665,0.654425,0.654555,-1.0,-1.0,-1
2025-07-14 22:55:00-04:00,0.654555,0.654555,0.65431,0.65441,-1.0,-1.0,-1
2025-07-14 23:00:00-04:00,0.65441,0.654485,0.65418,0.65442,-1.0,-1.0,-1
2025-07-14 23:05:00-04:00,0.65442,0.654615,0.65433,0.654375,-1.0,-1.0,-1
2025-07-14 23:10:00-04:00,0.654375,0.65441,0.65423,0.65426,-1.0,-1.0,-1
2025-07-14 23:15:00-04:00,0.65426,0.65462,0.65418,0.65461,-1.0,-1.0,-1
2025-07-14 23:20:00-04:00,0.65461,0.654725,0.65448,0.65458,-1.0,-1.0,-1
2025-07-14 23:25:00-04:00,0.65458,0.654765,0.65458,0.654665,-1.0,-1.0,-1
2025-07-14 23:30:00-04:00,0.654665,0.654785,0.65459,0.6546,-1.0,-1.0,-1
2025-07-14 23:35:00-04:00,0.6546,0.65474,0.65454,0.65469,-1.0,-1.0,-1
2025-07-14 23:40:00-04:00,0.65469,0.65469,0.654595,0.65461,-1.0,-1.0,-1
2025-07-14 23:45:00-04:00,0.65461,0.654645,0.654525,0.654545,-1.0,-1.0,-1
2025-07-14 23:50:00-04:00,0.654545,0.654635,0.654535,0.654615,-1.0,-1.0,-1
2025-07-14 23:55:00-04:00,0.654615,0.654815,0.654555,0.654665,-1.0,-1.0,-1
2025-07-15 00:00:00-04:00,0.654665,0.65478,0.654645,0.654675,-1.0,-1.0,-1
2025-07-15 00:05:00-04:00,0.654675,0.65473,0.6546,0.6547,-1.0,-1.0,-1
2025-07-15 00:10:00-04:00,0.6547,0.654775,0.6546,0.654605,-1.0,-1.0,-1
2025-07-15 00:15:00-04:00,0.654605,0.654605,0.65437,0.654485,-1.0,-1.0,-1
2025-07-15 00:20:00-04:00,0.654485,0.65473,0.65448,0.6547,-1.0,-1.0,-1
2025-07-15 00:25:00-04:00,0.6547,0.65479,0.65451,0.65453,-1.0,-1.0,-1
2025-07-15 00:30:00-04:00,0.65453,0.65458,0.65439,0.65441,-1.0,-1.0,-1
2025-07-15 00:35:00-04:00,0.65441,0.654445,0.654225,0.654265,-1.0,-1.0,-1
2025-07-15 00:40:00-04:00,0.654265,0.65428,0.654075,0.654225,-1.0,-1.0,-1
2025-07-15 00:45:00-04:00,0.654225,0.654405,0.654225,0.654325,-1.0,-1.0,-1
2025-07-15 00:50:00-04:00,0.654325,0.654385,0.654295,0.654355,-1.0,-1.0,-1
2025-07-15 00:55:00-04:00,0.654355,0.654445,0.654285,0.654395,-1.0,-1.0,-1
2025-07-15 01:00:00-04:00,0.654395,0.654635,0.65423,0.65462,-1.0,-1.0,-1
2025-07-15 01:05:00-04:00,0.65462,0.654835,0.654565,0.65481,-1.0,-1.0,-1
2025-07-15 01:10:00-04:00,0.65481,0.654835,0.65464,0.65465,-1.0,-1.0,-1
2025-07-15 01:15:00-04:00,0.65465,0.65481,0.654645,0.654725,-1.0,-1.0,-1
2025-07-15 01:20:00-04:00,0.654725,0.65487,0.654725,0.65476,-1.0,-1.0,-1
2025-07-15 01:25:00-04:00,0.65476,0.655025,0.654745,0.65496,-1.0,-1.0,-1
2025-07-15 01:30:00-04:00,0.65496,0.655135,0.65491,0.655055,-1.0,-1.0,-1
2025-07-15 01:35:00-04:00,0.655055,0.655065,0.65483,0.654945,-1.0,-1.0,-1
2025-07-15 01:40:00-04:00,0.654945,0.655105,0.654945,0.654975,-1.0,-1.0,-1
2025-07-15 01:45:00-04:00,0.654975,0.65508,0.65494,0.654955,-1.0,-1.0,-1
2025-07-15 01:50:00-04:00,0.654955,0.65502,0.65492,0.65502,-1.0,-1.0,-1
2025-07-15 01:55:00-04:00,0.65502,0.65562,0.655015,0.65545,-1.0,-1.0,-1
2025-07-15 02:00:00-04:00,0.65545,0.65556,0.655165,0.655535,-1.0,-1.0,-1
2025-07-15 02:05:00-04:00,0.655535,0.655685,0.655285,0.655325,-1.0,-1.0,-1
2025-07-15 02:10:00-04:00,0.655325,0.655375,0.65519,0.65534,-1.0,-1.0,-1
2025-07-15 02:15:00-04:00,0.65534,0.65543,0.655015,0.655415,-1.0,-1.0,-1
2025-07-15 02:20:00-04:00,0.655415,0.65548,0.655245,0.655255,-1.0,-1.0,-1
2025-07-15 02:25:00-04:00,0.655255,0.655355,0.655085,0.65516,-1.0,-1.0,-1
2025-07-15 02:30:00-04:00,0.65516,0.65559,0.65512,0.655325,-1.0,-1.0,-1
2025-07-15 02:35:00-04:00,0.655325,0.655395,0.655255,0.655325,-1.0,-1.0,-1
2025-07-15 02:40:00-04:00,0.655325,0.655445,0.655325,0.65533,-1.0,-1.0,-1
2025-07-15 02:45:00-04:00,0.65533,0.655395,0.655255,0.655285,-1.0,-1.0,-1
2025-07-15 02:50:00-04:00,0.655285,0.65533,0.654955,0.655015,-1.0,-1.0,-1
2025-07-15 02:55:00-04:00,0.655015,0.655295,0.654925,0.655105,-1.0,-1.0,-1
2025-07-15 03:00:00-04:00,0.655105,0.65513,0.65476,0.65495,-1.0,-1.0,-1
2025-07-15 03:05:00-04:00,0.65495,0.655125,0.65479,0.6549,-1.0,-1.0,-1
2025-07-15 03:10:00-04:00,0.6549,0.655105,0.654835,0.65501,-1.0,-1.0,-1
2025-07-15 03:15:00-04:00,0.65501,0.655275,0.65496,0.655165,-1.0,-1.0,-1
2025-07-15 03:20:00-04:00,0.655165,0.655575,0.655165,0.65546,-1.0,-1.0,-1
2025-07-15 03:25:00-04:00,0.65546,0.655665,0.65543,0.65555,-1.0,-1.0,-1
2025-07-15 03:30:00-04:00,0.65555,0.655695,0.65535,0.655555,-1.0,-1.0,-1
2025-07-15 03:35:00-04:00,0.655555,0.65598,0.65546,0.655945,-1.0,-1.0,-1
2025-07-15 03:40:00-04:00,0.655945,0.656195,0.655855,0.65606,-1.0,-1.0,-1
2025-07-15 03:45:00-04:00,0.65606,0.656335,0.656045,0.6562,-1.0,-1.0,-1
2025-07-15 03:50:00-04:00,0.6562,0.656365,0.656175,0.656345,-1.0,-1.0,-1
2025-07-15 03:55:00-04:00,0.656345,0.656785,0.656345,0.656715,-1.0,-1.0,-1
2025-07-15 04:00:00-04:00,0.656715,0.656935,0.656595,0.656885,-1.0,-1.0,-1
2025-07-15 04:05:00-04:00,0.656885,0.65714,0.65682,0.656995,-1.0,-1.0,-1
2025-07-15 04:10:00-04:00,0.656995,0.65719,0.656995,0.65705,-1.0,-1.0,-1
2025-07-15 04:15:00-04:00,0.65705,0.65713,0.656825,0.656875,-1.0,-1.0,-1
2025-07-15 04:20:00-04:00,0.656875,0.657,0.65669,0.65677,-1.0,-1.0,-1
2025-07-15 04:25:00-04:00,0.65677,0.65696,0.65676,0.65684,-1.0,-1.0,-1
2025-07-15 04:30:00-04:00,0.65684,0.65698,0.656475,0.6565,-1.0,-1.0,-1
2025-07-15 04:35:00-04:00,0.6565,0.65655,0.65628,0.656295,-1.0,-1.0,-1
2025-07-15 04:40:00-04:00,0.656295,0.65646,0.65628,0.65628,-1.0,-1.0,-1
